4.0, 1
3.1372549019607843, 51
3.0495049504950495, 101
2.9403973509933774, 151
3.144278606965174, 201
3.235059760956175, 251
3.176079734219269, 301
3.1452991452991452, 351
3.1221945137157108, 401
3.0864745011086474, 451
3.1137724550898205, 501
3.1941923774954626, 551
3.1281198003327786, 601
3.164362519201229, 651
3.087018544935806, 701
3.18508655126498, 751
3.1161048689138577, 801
3.191539365452409, 851
3.2142064372918977, 901
3.0998948475289168, 951
3.064935064935065, 1001
3.2159847764034253, 1051
3.138964577656676, 1101
3.0964378801042574, 1151
3.1373855120732723, 1201
3.1239008792965626, 1251
3.108378170637971, 1301
3.147298297557365, 1351
3.074946466809422, 1401
3.087525844245348, 1451
3.1125916055962692, 1501
3.1566731141199225, 1551
3.2054965646470954, 1601
3.0720775287704423, 1651
3.1628453850676075, 1701
3.1661907481439178, 1751
3.107162687395891, 1801
3.1399243652079956, 1851
3.084692267227775, 1901
3.1614556637621734, 1951
