0.0, 1
2.980392156862745, 51
3.2475247524752477, 101
2.966887417218543, 151
3.0049751243781095, 201
3.091633466135458, 251
3.1893687707641196, 301
3.156695156695157, 351
3.1521197007481296, 401
3.1485587583148558, 451
3.193612774451098, 501
3.0635208711433757, 551
3.234608985024958, 601
3.06605222734255, 651
3.041369472182596, 701
3.099866844207723, 751
3.146067415730337, 801
3.045828437132785, 851
3.1032186459489455, 901
3.1545741324921135, 951
3.072927072927073, 1001
3.2007611798287345, 1051
3.0118074477747503, 1101
3.176368375325804, 1151
3.1340549542048293, 1201
3.1622701838529177, 1251
3.040737893927748, 1301
3.1236121391561804, 1351
3.15203426124197, 1401
3.1178497587870435, 1451
3.1472351765489672, 1501
3.1566731141199225, 1551
3.1680199875078077, 1601
3.1689884918231375, 1651
3.181657848324515, 1701
3.09994288977727, 1751
3.127151582454192, 1801
3.1420853592652622, 1851
3.1983166754339822, 1901
3.079446437724244, 1951
