4.0,1
4.0,2
4.0,3
4.0,4
3.2,5
2.6666666666666665,6
4.0,7
2.5,8
2.2222222222222223,9
3.2,10
3.6363636363636362,11
2.6666666666666665,12
3.076923076923077,13
2.857142857142857,14
3.7333333333333334,15
3.5,16
3.2941176470588234,17
2.888888888888889,18
2.9473684210526314,19
2.8,20
3.4285714285714284,21
3.4545454545454546,22
3.8260869565217392,23
2.6666666666666665,24
3.2,25
3.230769230769231,26
2.962962962962963,27
2.857142857142857,28
3.1724137931034484,29
2.533333333333333,30
2.967741935483871,31
3.375,32
3.0303030303030303,33
3.411764705882353,34
2.857142857142857,35
3.111111111111111,36
2.918918918918919,37
3.3684210526315788,38
3.282051282051282,39
3.1,40
2.926829268292683,41
2.761904761904762,42
3.3488372093023258,43
3.1818181818181817,44
3.5555555555555554,45
3.3043478260869565,46
3.574468085106383,47
2.9166666666666665,48
3.183673469387755,49
2.88,50
3.372549019607843,51
3.3846153846153846,52
3.2452830188679247,53
3.037037037037037,54
3.2,55
3.5714285714285716,56
3.2280701754385963,57
3.310344827586207,58
2.9152542372881354,59
3.3333333333333335,60
3.1475409836065573,61
2.838709677419355,62
2.984126984126984,63
3.0625,64
3.4461538461538463,65
3.1515151515151514,66
3.2238805970149254,67
3.176470588235294,68
2.9565217391304346,69
3.085714285714286,70
2.9859154929577465,71
3.111111111111111,72
3.1232876712328768,73
3.2972972972972974,74
3.3066666666666666,75
3.0526315789473686,76
3.012987012987013,77
3.128205128205128,78
3.1392405063291138,79
3.1,80
3.259259259259259,81
3.073170731707317,82
3.2289156626506026,83
3.142857142857143,84
3.011764705882353,85
3.3488372093023258,86
3.310344827586207,87
3.1818181818181817,88
3.0112359550561796,89
3.2888888888888888,90
3.1648351648351647,91
3.0434782608695654,92
3.053763440860215,93
3.021276595744681,94
3.1578947368421053,95
3.125,96
3.1752577319587627,97
3.061224489795918,98
3.2323232323232323,99
3.28,100
3.287128712871287,101
3.411764705882353,102
3.262135922330097,103
3.230769230769231,104
3.085714285714286,105
3.2830188679245285,106
3.177570093457944,107
3.1481481481481484,108
3.2660550458715596,109
3.090909090909091,110
3.279279279279279,111
3.107142857142857,112
2.7610619469026547,113
2.8421052631578947,114
3.026086956521739,115
3.2413793103448274,116
3.111111111111111,117
3.288135593220339,118
3.226890756302521,119
3.3666666666666667,120
3.371900826446281,121
3.180327868852459,122
3.2195121951219514,123
3.129032258064516,124
3.424,125
3.0793650793650795,126
3.1811023622047245,127
2.90625,128
3.193798449612403,129
3.1384615384615384,130
3.053435114503817,131
3.1515151515151514,132
3.338345864661654,133
3.1641791044776117,134
2.8444444444444446,135
3.0588235294117645,136
3.0364963503649633,137
3.217391304347826,138
3.194244604316547,139
3.2,140
3.1773049645390072,141
3.183098591549296,142
2.965034965034965,143
3.1666666666666665,144
3.0620689655172413,145
2.958904109589041,146
3.183673469387755,147
3.2162162162162162,148
3.0604026845637584,149
3.3333333333333335,150
3.2317880794701987,151
2.8947368421052633,152
3.189542483660131,153
2.961038961038961,154
3.225806451612903,155
3.1794871794871793,156
3.1847133757961785,157
3.392405063291139,158
3.2955974842767297,159
3.225,160
3.1055900621118013,161
3.0617283950617282,162
3.067484662576687,163
3.097560975609756,164
3.103030303030303,165
3.108433734939759,166
3.281437125748503,167
3.142857142857143,168
3.337278106508876,169
3.0352941176470587,170
2.9707602339181287,171
3.13953488372093,172
3.213872832369942,173
3.103448275862069,174
3.1314285714285712,175
3.1818181818181817,176
3.231638418079096,177
2.9213483146067416,178
3.374301675977654,179
3.1555555555555554,180
3.3370165745856353,181
2.901098901098901,182
3.1256830601092895,183
3.239130434782609,184
3.156756756756757,185
3.161290322580645,186
3.144385026737968,187
3.148936170212766,188
3.238095238095238,189
3.2,190
3.287958115183246,191
2.8958333333333335,192
3.2124352331606216,193
3.11340206185567,194
3.0974358974358975,195
3.0816326530612246,196
3.3299492385786804,197
3.212121212121212,198
3.0753768844221105,199
3.02,200
3.084577114427861,201
3.2475247524752477,202
3.270935960591133,203
2.843137254901961,204
3.2780487804878047,205
3.1262135922330097,206
3.285024154589372,207
2.923076923076923,208
2.985645933014354,209
3.1619047619047618,210
2.995260663507109,211
2.981132075471698,212
3.1173708920187795,213
3.02803738317757,214
3.144186046511628,215
2.9814814814814814,216
3.0046082949308754,217
3.229357798165138,218
3.141552511415525,219
3.090909090909091,220
3.167420814479638,221
3.099099099099099,222
3.0493273542600896,223
3.1964285714285716,224
3.2355555555555555,225
3.185840707964602,226
3.1365638766519823,227
3.3508771929824563,228
3.056768558951965,229
3.234782608695652,230
3.116883116883117,231
3.2758620689655173,232
3.0901287553648067,233
3.230769230769231,234
3.148936170212766,235
3.3220338983050848,236
2.970464135021097,237
3.1260504201680672,238
3.1799163179916317,239
2.966666666666667,240
3.236514522821577,241
3.0578512396694215,242
3.02880658436214,243
3.1311475409836067,244
3.216326530612245,245
3.1219512195121952,246
3.1417004048582995,247
3.2419354838709675,248
3.2289156626506026,249
3.2,250
3.298804780876494,251
3.0,252
3.2569169960474307,253
3.0551181102362204,254
3.184313725490196,255
2.96875,256
3.2217898832684826,257
3.1627906976744184,258
3.135135135135135,259
3.1846153846153844,260
3.111111111111111,261
3.3893129770992365,262
3.300380228136882,263
3.0606060606060606,264
3.2754716981132077,265
2.9473684210526314,266
3.0861423220973783,267
3.1044776119402986,268
3.0780669144981414,269
3.022222222222222,270
3.3653136531365315,271
3.1029411764705883,272
3.238095238095238,273
3.2116788321167884,274
2.9672727272727273,275
3.217391304347826,276
3.191335740072202,277
3.1654676258992804,278
2.8960573476702507,279
3.057142857142857,280
3.1459074733096086,281
3.2056737588652484,282
3.208480565371025,283
3.2535211267605635,284
3.1578947368421053,285
2.923076923076923,286
